"","acceleration_x","acceleration_y","acceleration_z","gyroscope_x","gyroscope_y","gyroscope_z","timestamp","label"
"315",105,-506,4163,-68,25,25,2024-01-29 16:31:59,"laying"
"316",66,-470,4165,-67,-46,16,2024-01-29 16:31:59,"laying"
"317",97,-492,4273,-49,-101,9,2024-01-29 16:31:59,"laying"
"318",92,-543,4213,-69,-12,7,2024-01-29 16:31:59,"laying"
"319",119,-495,4166,-66,-51,6,2024-01-29 16:31:59,"laying"
"320",71,-527,4194,-66,-20,3,2024-01-29 16:31:59,"laying"
"321",169,-521,4161,-45,-14,10,2024-01-29 16:31:59,"laying"
"322",69,-510,4149,-54,-58,8,2024-01-29 16:31:59,"laying"
"323",81,-505,4230,-54,-97,10,2024-01-29 16:31:59,"laying"
"324",92,-541,4301,-60,-50,16,2024-01-29 16:31:59,"laying"
"325",193,-520,4196,-37,-141,4,2024-01-29 16:31:59,"laying"
"326",32,-562,4276,-54,-18,8,2024-01-29 16:31:59,"laying"
"327",164,-549,4172,-70,-49,21,2024-01-29 16:31:59,"laying"
"328",132,-576,4193,-27,-29,14,2024-01-29 16:31:59,"laying"
"329",121,-556,4181,-41,-25,21,2024-01-29 16:31:59,"laying"
"330",142,-583,4157,-2,-43,-7,2024-01-29 16:31:59,"laying"
"331",191,-494,4199,-27,-34,-4,2024-01-29 16:31:59,"laying"
"332",56,-597,4245,9,-31,-5,2024-01-29 16:31:59,"laying"
"333",117,-595,4123,-39,-106,-28,2024-01-29 16:32:00,"laying"
"334",164,-361,4296,6,-230,-3,2024-01-29 16:32:00,"laying"
"335",169,-424,4350,-12,58,9,2024-01-29 16:32:00,"laying"
"336",56,-626,4016,-50,-231,-2,2024-01-29 16:32:00,"laying"
"337",257,-519,4412,25,-37,6,2024-01-29 16:32:00,"laying"
"338",265,-455,4186,-8,66,3,2024-01-29 16:32:00,"laying"
"339",38,-443,4135,-19,-68,-6,2024-01-29 16:32:00,"laying"
"340",156,-498,4295,-2,-51,1,2024-01-29 16:32:00,"laying"
"341",261,-511,4228,28,65,2,2024-01-29 16:32:00,"laying"
"342",197,-380,4196,-2,-53,13,2024-01-29 16:32:00,"laying"
"343",190,-450,4242,-8,-9,-2,2024-01-29 16:32:00,"laying"
"344",158,-408,4165,-13,-43,-5,2024-01-29 16:32:00,"laying"
"345",261,-395,4245,-13,-62,-2,2024-01-29 16:32:00,"laying"
"346",242,-475,4186,-29,-95,20,2024-01-29 16:32:00,"laying"
"347",221,-384,4178,-38,8,33,2024-01-29 16:32:00,"laying"
"348",165,-383,4275,-36,-126,-10,2024-01-29 16:32:00,"laying"
